DiseaseIndex,DiseaseID,Disease_Name,target_id,gene,ensembl_id,target_name,score,source,mapped_disease_id,mapped_disease_name
8,DIS093I0,Immunodeficiency,AK2,AK2,ENSG00000004455,adenylate kinase 2,0.806808078225576,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,ORAI1,ORAI1,ENSG00000276045,ORAI calcium release-activated calcium modulator 1,0.8033153118808145,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,CARD11,CARD11,ENSG00000198286,caspase recruitment domain family member 11,0.8014087318127424,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,CORO1A,CORO1A,ENSG00000102879,coronin 1A,0.7995231556495589,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,PRKDC,PRKDC,ENSG00000253729,"protein kinase, DNA-activated, catalytic subunit",0.7926363452265246,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,LCK,LCK,ENSG00000182866,"LCK proto-oncogene, Src family tyrosine kinase",0.7901403218185683,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,MALT1,MALT1,ENSG00000172175,MALT1 paracaspase,0.7889713645275711,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,CD247,CD247,ENSG00000198821,CD247 molecule,0.7851355423535495,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,CD3D,CD3D,ENSG00000167286,CD3 delta subunit of T-cell receptor complex,0.7844729966782572,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,CD3G,CD3G,ENSG00000160654,CD3 gamma subunit of T-cell receptor complex,0.7822476034999646,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,STK4,STK4,ENSG00000101109,serine/threonine kinase 4,0.7789718601245139,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,CD3E,CD3E,ENSG00000198851,CD3 epsilon subunit of T-cell receptor complex,0.7758965433410495,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,MSN,MSN,ENSG00000147065,moesin,0.7647386202286068,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,TAP1,TAP1,ENSG00000168394,"transporter 1, ATP binding cassette subfamily B member",0.7612224626641106,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,RFX5,RFX5,ENSG00000143390,regulatory factor X5,0.751710531484771,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,CIITA,CIITA,ENSG00000179583,class II major histocompatibility complex transactivator,0.7497698111497147,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,CD70,CD70,ENSG00000125726,CD70 molecule,0.741108923497809,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,PIK3CD,PIK3CD,ENSG00000171608,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",0.7173590333766166,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,CTPS1,CTPS1,ENSG00000171793,CTP synthase 1,0.7127999663448648,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,TAP2,TAP2,ENSG00000204267,"transporter 2, ATP binding cassette subfamily B member",0.7103591617937558,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,PGM3,PGM3,ENSG00000013375,phosphoglucomutase 3,0.7018232609787366,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,LAT,LAT,ENSG00000213658,linker for activation of T cells,0.7016616972430867,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,TRAC,TRAC,ENSG00000277734,T cell receptor alpha constant,0.6967973473033762,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,PNP,PNP,ENSG00000198805,purine nucleoside phosphorylase,0.6965578703743499,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,GINS1,GINS1,ENSG00000101003,GINS complex subunit 1,0.6833562204119709,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,BCL11B,BCL11B,ENSG00000127152,BCL11 transcription factor B,0.6750589813057027,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,RFXANK,RFXANK,ENSG00000064490,regulatory factor X associated ankyrin containing protein,0.6666165544919275,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,C11orf65,C11orf65,ENSG00000166323,chromosome 11 open reading frame 65,0.6649801932615358,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,WIPF1,WIPF1,ENSG00000115935,WAS/WASL interacting protein family member 1,0.6641706104557031,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,RFXAP,RFXAP,ENSG00000133111,regulatory factor X associated protein,0.6556550214252852,OpenTargets,HP_0002721,Immunodeficiency
8,DIS093I0,Immunodeficiency,DOCK8,DOCK8,ENSG00000107099,dedicator of cytokinesis 8,0.6503505547375997,OpenTargets,HP_0002721,Immunodeficiency
9,DIS0AFR7,Insomnia,PRNP,PRNP,ENSG00000171867,prion protein (Kanno blood group),0.7212912765012932,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,GABRB2,GABRB2,ENSG00000145864,gamma-aminobutyric acid type A receptor subunit beta2,0.691324323872875,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,GABRB3,GABRB3,ENSG00000166206,gamma-aminobutyric acid type A receptor subunit beta3,0.638902033613169,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,GABRA1,GABRA1,ENSG00000022355,gamma-aminobutyric acid type A receptor subunit alpha1,0.6215617007065515,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,GABRG2,GABRG2,ENSG00000113327,gamma-aminobutyric acid type A receptor subunit gamma2,0.6192411878958414,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,GABRA6,GABRA6,ENSG00000145863,gamma-aminobutyric acid type A receptor subunit alpha6,0.6185673446190826,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,GABRB1,GABRB1,ENSG00000163288,gamma-aminobutyric acid type A receptor subunit beta1,0.6066834092980787,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,GABRA2,GABRA2,ENSG00000151834,gamma-aminobutyric acid type A receptor subunit alpha2,0.606183539410322,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,GABRE,GABRE,ENSG00000102287,gamma-aminobutyric acid type A receptor subunit epsilon,0.6061354947949001,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,GABRP,GABRP,ENSG00000094755,gamma-aminobutyric acid type A receptor subunit pi,0.6061354947949001,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,GABRA4,GABRA4,ENSG00000109158,gamma-aminobutyric acid type A receptor subunit alpha4,0.6054729311972988,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,GABRD,GABRD,ENSG00000187730,gamma-aminobutyric acid type A receptor subunit delta,0.6053874210415233,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,GABRA5,GABRA5,ENSG00000186297,gamma-aminobutyric acid type A receptor subunit alpha5,0.6053109203089831,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,GABRA3,GABRA3,ENSG00000011677,gamma-aminobutyric acid type A receptor subunit alpha3,0.6053109203089831,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,GABRG1,GABRG1,ENSG00000163285,gamma-aminobutyric acid type A receptor subunit gamma1,0.6052115451581884,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,GABRQ,GABRQ,ENSG00000268089,gamma-aminobutyric acid type A receptor subunit theta,0.6052115451581884,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,GABRG3,GABRG3,ENSG00000182256,gamma-aminobutyric acid type A receptor subunit gamma3,0.6052115451581884,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,HCRTR2,HCRTR2,ENSG00000137252,hypocretin receptor 2,0.6040662017323675,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,MTNR1B,MTNR1B,ENSG00000134640,melatonin receptor 1B,0.6013908345154061,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,MTNR1A,MTNR1A,ENSG00000168412,melatonin receptor 1A,0.6004515113833502,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,HCRTR1,HCRTR1,ENSG00000121764,hypocretin receptor 1,0.6003692624576705,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,HRH1,HRH1,ENSG00000196639,histamine receptor H1,0.5742781212892629,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,HTR2A,HTR2A,ENSG00000102468,5-hydroxytryptamine receptor 2A,0.5728695515987225,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,HTR2C,HTR2C,ENSG00000147246,5-hydroxytryptamine receptor 2C,0.5683729255780773,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,ADRA2A,ADRA2A,ENSG00000150594,adrenoceptor alpha 2A,0.5498093634213957,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,ADRA2C,ADRA2C,ENSG00000184160,adrenoceptor alpha 2C,0.5408035464648668,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,ADRA2B,ADRA2B,ENSG00000274286,adrenoceptor alpha 2B,0.5408035464648668,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,MEIS1,MEIS1,ENSG00000143995,Meis homeobox 1,0.5116664124381374,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,DRD2,DRD2,ENSG00000149295,dopamine receptor D2,0.5033087298530631,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,FOXP2,FOXP2,ENSG00000128573,forkhead box P2,0.480981649934175,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,SLC6A2,SLC6A2,ENSG00000103546,solute carrier family 6 member 2,0.4771214327337052,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,SLC6A4,SLC6A4,ENSG00000108576,solute carrier family 6 member 4,0.4666924634271105,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,APOE,APOE,ENSG00000130203,apolipoprotein E,0.4660504524635704,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,NPAS3,NPAS3,ENSG00000151322,neuronal PAS domain protein 3,0.4626054570275533,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,SLC39A8,SLC39A8,ENSG00000138821,solute carrier family 39 member 8,0.4615101975753472,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,CNR1,CNR1,ENSG00000118432,cannabinoid receptor 1,0.4572547453070815,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,SALL1,SALL1,ENSG00000103449,spalt like transcription factor 1,0.45525677588353264,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,ELAVL2,ELAVL2,ENSG00000107105,ELAV like RNA binding protein 2,0.45031974819067344,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,CACNA1C,CACNA1C,ENSG00000151067,calcium voltage-gated channel subunit alpha1 C,0.4436149410457506,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,TET2,TET2,ENSG00000168769,tet methylcytosine dioxygenase 2,0.44168811869550273,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,CA10,CA10,ENSG00000154975,carbonic anhydrase 10 (inactive),0.4385339922934611,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,SDK1,SDK1,ENSG00000146555,sidekick cell adhesion molecule 1,0.43701857388834936,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,PCDH9,PCDH9,ENSG00000184226,protocadherin 9,0.43338597411119484,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,ASPSCR1,ASPSCR1,ENSG00000169696,"ASPSCR1 tether for SLC2A4, UBX domain containing",0.4311734920536073,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,PTPRD,PTPRD,ENSG00000153707,protein tyrosine phosphatase receptor type D,0.42925918929829454,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,TCF4,TCF4,ENSG00000196628,transcription factor 4,0.42737234986404116,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,LINC03051,LINC03051,ENSG00000239268,long independently transcribed non-coding RNA 3051,0.42582330185743505,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,MDGA1,MDGA1,ENSG00000112139,MAM domain containing glycosylphosphatidylinositol anchor 1,0.4178594227799587,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,NLGN1,NLGN1,ENSG00000169760,neuroligin 1,0.4135501052092215,OpenTargets,MONDO_0013600,insomnia
9,DIS0AFR7,Insomnia,SLCO3A1,SLCO3A1,ENSG00000176463,solute carrier organic anion transporter family member 3A1,0.40913381828251477,OpenTargets,MONDO_0013600,insomnia
10,DIS0BM1I,Acute myeloid leukaemia,GATA1,GATA1,ENSG00000102145,GATA binding protein 1,0.6426165391416521,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,FLT3,FLT3,ENSG00000122025,fms related receptor tyrosine kinase 3,0.6134777052511856,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,TOP2A,TOP2A,ENSG00000131747,DNA topoisomerase II alpha,0.5699905649356454,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,KIT,KIT,ENSG00000157404,"KIT proto-oncogene, receptor tyrosine kinase",0.5583560087069712,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RUNX1,RUNX1,ENSG00000159216,RUNX family transcription factor 1,0.5417066844883974,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,PDGFRB,PDGFRB,ENSG00000113721,platelet derived growth factor receptor beta,0.49229574568758055,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,PDGFRA,PDGFRA,ENSG00000134853,platelet derived growth factor receptor alpha,0.48054824770604293,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,SAMD9L,SAMD9L,ENSG00000177409,sterile alpha motif domain containing 9 like,0.4791722816512754,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,DKC1,DKC1,ENSG00000130826,dyskerin pseudouridine synthase 1,0.47535893463850837,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,HAX1,HAX1,ENSG00000143575,HCLS1 associated protein X-1,0.4742201282133596,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RPS19,RPS19,ENSG00000105372,ribosomal protein S19,0.4738032216050611,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,IDH1,IDH1,ENSG00000138413,isocitrate dehydrogenase (NADP(+)) 1,0.4733750685089725,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,TINF2,TINF2,ENSG00000092330,TERF1 interacting nuclear factor 2,0.472676311031485,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,ELANE,ELANE,ENSG00000197561,"elastase, neutrophil expressed",0.4725511907404429,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,JAK2,JAK2,ENSG00000096968,Janus kinase 2,0.4648396086992668,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RPS27A,RPS27A,ENSG00000143947,ribosomal protein S27a,0.4643719543577905,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RPL5,RPL5,ENSG00000122406,ribosomal protein L5,0.46429146807832583,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RET,RET,ENSG00000165731,ret proto-oncogene,0.4635115519238704,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RPS26,RPS26,ENSG00000197728,ribosomal protein S26,0.462898767992589,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RPL26,RPL26,ENSG00000161970,ribosomal protein L26,0.46266778058341107,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,WRAP53,WRAP53,ENSG00000141499,WD repeat containing antisense to TP53,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,NOP10,NOP10,ENSG00000182117,NOP10 ribonucleoprotein,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RPL11,RPL11,ENSG00000142676,ribosomal protein L11,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,NHP2,NHP2,ENSG00000145912,NHP2 ribonucleoprotein,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RPS24,RPS24,ENSG00000138326,ribosomal protein S24,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,STN1,STN1,ENSG00000107960,STN1 subunit of CST complex,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RPS29,RPS29,ENSG00000213741,ribosomal protein S29,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RPL23,RPL23,ENSG00000125691,ribosomal protein L23,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RPS7,RPS7,ENSG00000171863,ribosomal protein S7,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RPL31,RPL31,ENSG00000071082,ribosomal protein L31,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RPS17,RPS17,ENSG00000182774,ribosomal protein S17,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RPL36,RPL36,ENSG00000130255,ribosomal protein L36,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,NAF1,NAF1,ENSG00000145414,nuclear assembly factor 1 ribonucleoprotein,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RPS28,RPS28,ENSG00000233927,ribosomal protein S28,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,ACD,ACD,ENSG00000102977,ACD shelterin complex subunit and telomerase recruitment factor,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,SBDS,SBDS,ENSG00000126524,SBDS ribosome maturation factor,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RPL35A,RPL35A,ENSG00000182899,ribosomal protein L35a,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RPL15,RPL15,ENSG00000174748,ribosomal protein L15,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RPS10,RPS10,ENSG00000124614,ribosomal protein S10,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RTEL1,RTEL1,ENSG00000258366,regulator of telomere elongation helicase 1,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,RPS27,RPS27,ENSG00000177954,ribosomal protein S27,0.4619748183558772,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,IDH2,IDH2,ENSG00000182054,isocitrate dehydrogenase (NADP(+)) 2,0.45820915073936797,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,TP53,TP53,ENSG00000141510,tumor protein p53,0.4521113828217773,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,CD33,CD33,ENSG00000105383,CD33 molecule,0.42077036182503097,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
10,DIS0BM1I,Acute myeloid leukaemia,DNMT3A,DNMT3A,ENSG00000119772,DNA methyltransferase 3 alpha,0.41461620431078305,OpenTargets,MONDO_0015667,acute myeloid leukemia by FAB classification
